RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
3057,Daisy Mae's Fried Apples,1760,Cheryl Thebeau-Blev,,0S,0S,1999-09-30T07:15:00Z,"each fall, I use these with pork chops, pork roast - whatever.  They are wonderful, and so easy to make, from my Grandma Daisy's kitchen.","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/57/picC3A6Rl.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/57/picvg2IXj.jpg",Apple,"Fruit, Low Protein, < 15 Mins, Stove Top, Easy","6, 2, 1/4, 2, 1/4","apples, lemon juice, sugar, cinnamon, butter",5,33,175.1,7.9,4.9,20.3,56.1,28.4,3.7,22.8,0.5,6,,"Melt butter in large skillet over medium heat.  Add apples., Sprinkle with sugar and cinnamon., (If you're using sweet apples, like Delicious, Fuji or Gala, add the lemon juice.  For tart apples, like Jonathans, omit it.  Stir until apples are blended with sugar/cinnamon., Cover and cook for approx 15-20 minutes, frequently stirring gently., Serve them warm, right on the pork chop or pork roast.  They also double for a dessert dish served over vanilla ice cream."
3058,Shepherd's Cheddar Pie,1621,Quick n Easy Recipes,,0S,35M,1999-09-30T07:20:00Z,Make and share this Shepherd's Cheddar Pie recipe from Food.com.,,Vegetable,"European, < 60 Mins, Oven","1, 3, 1, 2, 1, 1/4, 1/8","mashed potatoes, beef, Worcestershire sauce, black pepper, salt",4,4,1057.9,87.7,37.7,131.8,1164.2,49.7,7.5,3.2,19.1,4,,"Make topping by combining 1/2 can condensed soup with hot mashed potatoes; set  aside. In non-stick frypan, brown ground beef at medium-high heat until coo ked  through., Drain excess fat. Meanwhile, cook mixed vegetables according to package directions; add to frypan and stir into beef with  remaining soup,  Worcestershire sauce and pepper., Spoon meat mixture into 8 x 8 x 2 in. (20 x 20  x 5 cm square baking pan., Spread reserved potato mixture evenly over surface.  Bake at 400 F (200 C for 20 minutes or until topping is light golden.
"
3059,Low-Carb Stuffed Cabbage Hotdish,1621,Quick n Easy Recipes,,0S,1H40M,1999-09-30T07:24:00Z,Make and share this Low-Carb Stuffed Cabbage Hotdish recipe from Food.com.,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/59/9GNLUtbbT6eUhhE1cW43_DSC_0247.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/59/HIO4YCEGSHCFR8cM61aJ_DSC_0261.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/59/8uy0lq9RA8dQxe7ghiUg_DSC_0249-2.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/59/Qs5Vv4USjVmAATjLbBww_DSC_0259.jpg, 
https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/59/MY2kuickQTWeNFbNpdek_DSC_0252.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/59/picFRTYy8.jpg",Pork,"Vegetable, Meat, Low Cholesterol, Weeknight, Oven, < 4 Hours, Easy","1, 1, 2, 3/4, 1/4, 1, 1/2, 1, 1, 1, 1, 1/2, 1, NA","head of cabbage, butter, onions, lean beef, pork sausage, white rice, brown rice, allspice, tomatoes, tomato sauce, tomato paste, salt, thyme, sour cream",4.5,29,415.2,14.3,5.9,58.4,1044.1,53.6,10.1,16.8,21.9,6,,"Preheat oven to 350., In a large pot, steam the cabbage for 10 minutes or until  the leaves are softened enough to peel away., Cool and separate leaves, gently  shake off moisture, and set aside. Melt butter in a skillet and saute onions  until they are golden., Remove half the onions to a bowl containing the ground  beef and pork sausage. Mix in the rice and allspice gently with your hands., To  the remaining onions in the skillet, add the tomatoes and juice, tomato sauce,  tomato paste,  salt and seasonings., 
Simmer for 15 minutes., Place a small amount  of  meat mixture on each cabbage leaf., Fold leaf over to enclose meat and starting at the stem end, roll up., Place rolls, seam side down in a buttered baking dish., Cover with tomato mixture and bake, uncovered for 1 hour., Serve with sour cream."
3060,King Arthur's Apple Cinnamon Breakfast Bread,1552,Ron  Joyce Ripple S,,0S,0S,1999-09-30T07:41:00Z,"Use your bread machine's timer for this one - it's wonderful to wake up to the aroma of cinnamon, apples and hot bread !",,Breads,"Breakfast, Apple, Fruit, < 15 Mins","3 1/2, 1/4, 1/4, 3, 1 1/2, 3, 1, 2 1/2, 1/2, 1/2, 3/4, 1 1/3 - 1 1/2","unbleached all-purpose flour, Baker's Special Dry Milk, potato flour, butter, salt, brown sugar, instant yeast, wheat germ nuts, water",,,2632.3,54,29,122.6,3974.9,463.5,25.4,62.6,74.3,,1 loaf,"*Use the lesser amount in the summer, the greater amount in the winter, and something in between in the spring and fall., Place all of the ingredients into the pan of your bread machine in the order recommended by the manufacturer., Program for basic white bread, and press Start.  Check the dough's consistency about 7 min., after the kneading cycle begins, adding additional water of flour to form a smooth, soft ball of dough., Allow the machine to complete its cycle.  Remove the b read when it's done, and let it cool completely before slicing., 
Note: This bread makes great toast!"
3061,Delicious Lamb Stew,1543,Doreen Randal,2M,20M,22M,1999-09-30T07:39:00Z,Make and share this Delicious Lamb Stew recipe from Food.com.,,Stew,"Lamb/Sheep, Meat, < 30 Mins, Oven","3, 3, 3, 4, 1/4, NA, 1, 1, 1, 2, 2","boneless lamb, onions, carrots, red wine, parsley, thyme, marjoram, garlic cloves, bacon",4,1,595.1,46.8,18.2,127.3,179,9,1.6,3.7,30.4,8,,"Cut the meat into 2 inch pieces, discarding any skin and fat.  Peel and chop the onions; peel and slice the carrots., Heat the oil in a large saucepan and fry  the onions 5 minutes, add the carrots and fry 5 minutes longer., Remove the  vegetables to a plate, draining as much oil as possible back into the pan., Add  the meat to the pan and cook over a high heat, turning it all the time to brown  it on all sides., Pour the wine into the pan, return the vegetables and season  the mixture with salt and pepper, add the parsley, thyme, marjoram and garlic.   Cut the bacon into small pieces and add to the pan., 
Bring to the boil, then simmer for 2 hours., Allow to cool,  then place in the refrigerator overnight,   Next day remove the layer of solidified fat from the top., Reheat, check the  seasoning, and serve.  Serve with mashed potato., You may cook this the oven (I usually do.  Cook it at 300-325°F about 2 - 2 1/2 hours or until tender., It freezes well too., Cheers,  Doreen Doreen Randal,  Wanganui., New Zealand."
3062,Greek Lamb Chops,1784,GMK53,1H10M,15M,1H25M,1999-09-30T07:52:00Z,"Coming from &quot;Greek Roots&quot; I have been indulging myself for years cooking dishes from the &quot;Old World&quot; and creating my own along the way.  Here is my latest creation, so good and easy to make.",,Lamb/Sheep,"Meat, Greek, European, < 4 Hours","4 -6, 1/4, 1, 1, 1 1/2, 1, 1, 1, 3/4, 1/2","t-bone type lamb chops, olive oil, tomatoes, tomato sauce, dried parsley, cinnamon, Burgundy wine",5,9,545.7,28.8,4,0,672.8,67.8,16.6,13.7,12.1,,,"In a large skillet, medium coat lamb chops with the Greek seasoning and brown with the olive oil., Remove chops and add the diced tomatoes, tomato sauce, cinnamon, parsley and the remainder of the Greek seasoning (do not drain the olive oil. Stir and sauté sauce mixture for approx 10 min on low-med heat uncovered., Return chops to the center area of pan  and spoon on sauce mixture. Note: It is important that you turn the chops 3 or 4 times during the whole process keeping them heavenly coated with sauce.  Reduce heat to low temp and cover., 
Simmer 1 hour stirring periodically., Remove chops again and add rice and green beans, mixing together well., Return chops and simmer for another =hour or until meat is very tender and easy to pull from bone., Enjoy with a nice Greek salad!"
3063,Enzo's Penne a la Vodka,1704,HELEN PEAGRAM_40951,,0S,0S,1999-09-30T07:52:00Z,Rigatoni a la Vodka  Penne Ala Vodka and Smoked Salmon  Pennestroika Penne with Vodka and Spicy Tomato  Penne in Vodka Sauce  A Healthier Penne with Vodka  Penne Ala Vodka  Penne With Creamy Mushroom And Vodka Sauce,,Penne,< 15 Mins,"16, 1, 2, 2, 1, 8, NA, 1, NA","dry penne pasta, onion, butter, olive oil, Italian plum tomatoes, heavy whipping cream, peppar vodka, salt, parmesan cheese",4,1,1520.9,72.6,36.1,185.9,231,205,30.6,12.9,23.4,2,4,"Saute onions in butter and olive oil until transparent. Add shredded, or pureed tomatoes with juice. Cook over medium heat 20 to 25 minutes or until all liquid content is reduced., Meanwhile in separate saucepan, cook pasta according to package directions,  drain very well and set aside. When tomato sauce is ready, stir in heavy cream., Bring to a near boil, reduce heat and cook 2 to 3 minutes until cream and tomatoes are well blended., Stir in sauce and pepper vodka, mix, stir in hot cooked penne pasta., 
Stir together to blend., Liberally sprinkle with grated Parmesan cheese.          -Rosalind Beck  CHEF'S NOTES: Pepper vodka is a commercial item available at many liquor stores, but chef Enzo Perlini prefers the flavor of a homemade version: stir 1/4 tsp., red crushed pepper in 4 Tbsp Vodka., Marinate 3 hours or overnight. Using coffee  filter or fine cloth napkin, allow peppered vodka to filter 3 hours., Remove and  discard filter and set peppered vodka concentrate aside. Penne is large straight tubes of macaroni cut on the diagonal.
"
3064,English Flapjack,1775,kitka9,35M,5M,40M,1999-09-30T05:51:00Z,"This is my recipe for Flapjack, inherited from my English mother. It doesn't have golden syrup in it, but you could try using 3 oz of Lyles with 3 oz brown sugar and seeing how it turns out. I'm sure it would work quite well.","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/64/UYysoLkTKWG9dNk9ovm1_1401125555589.jpg",European,"< 60 Mins, Oven, Easy","6, 8, 6, 1","butter, rolled oats, brown sugar, salt",5,11,272.6,15.3,9,36.6,143.1,32,2.3,16.7,3.1,,10-12 pieces,"Melt butter in saucepan over very gentle heat.Mix in the sugar, oats and salt.Stir well and turn mixture into greased swiss roll tin and press lightly together., Smooth top surface with the back of a metal spoon and bake at 190C for 30-35 mins in centre of oven., When golden brown remove from oven and allow to cool for a few minutes before cutting into square slices., Cool completely before serving."
3065,Crispy Baked Orange Roughy,1785,algasdf,9M,7M,16M,1999-09-30T06:01:00Z,Make and share this Crispy Baked Orange Roughy recipe from Food.com.,,Orange Roughy,"< 30 Mins, Oven","1, 1, 1/4, 1/4, 1, 1, 2","egg, parmesan cheese, lemon, rind of, lemon pepper, garlic",4.5,8,321.7,8.4,3.1,253.2,489.2,11.6,0.8,1.2,47.3,2,,"Cut fish into serving-size pieces., Beat egg in small shallow bowl., Combine remaining ingredients in second shallow bowl., Dip fish into  egg and then into crumb mixture, coating completely., Place on  foil-lined baking sheet tucking tail under if needed., Bake at 450  degrees F oven for 6-8 minutes or until fish flakes easily with fork."
3066,Butter Pecan Cookies III,1545,Nancy Van Ess,,0S,0S,1999-09-30T06:01:00Z,Make and share this Butter Pecan Cookies III recipe from Food.com.,,Dessert,"Cookie & Brownie, Fruit, Nuts, < 15 Mins, Oven","1 3/4, 1, 1, 1, 1, 1, 2, 1","pecans, butter, butter, brown sugar, egg, vanilla extract, self-raising flour, pecan halves",5,1,115.2,8.6,3,15.2,98.3,9.2,0.7,4.7,1.2,,48 cookies,"Place chopped pecans and 1 tablespoon butter in a baking pan., Bake at 325  degrees for 5-7 min. or until toasted and browned, stirring frequently., Set  aside to cool., In a mixing bowl, c  ream brown sugar and 1 cup butter., Beat in egg  yolk and vanilla., Gradually add flour., Cover and refrigerate for 1 hour or until  easy to handle. Roll into 1\ balls, then roll in toasted pecans, pressing nuts  into dough., Place 2\ apart onto ungreased cookie sheets., Beat egg white until  foamy., 
Dip pecan halves in egg white, then gently press one into each ball., Bake  at 375 degrees for 10-12 min. or until golden brown., Cool for 2 min. before  removing to wire racks., NOTES : * As a substitute for each cup of self-rising flour, place 1 1/2  teaspoons baking powder and 1/2 teaspoon salt in a measuring cup. Add  all-purpose flour to measure 1 cup."
3067,Pecan Snaps,1545,Nancy Van Ess,,0S,0S,1999-09-30T06:01:00Z,Make and share this Pecan Snaps recipe from Food.com.,,Dessert,"Cookie & Brownie, Fruit, Nuts, < 15 Mins, For Large Groups, Oven","1/4, 3, 2, 1, 1/2, 1/4, 3, 1, 1/4, 4, NA","brown sugar, butter, dark corn syrup, coffee, pecans, flour, powdered sugar, instant espresso coffee powder, chocolate",,,70.3,5.4,2.7,13.9,14.1,5.3,0.2,3.4,0.5,30,,"Lightly grease a cookie sheet or line with foil., In a small bowl stir together  brown sugar, melted butter, corn syrup and coffee. Stir in pecan s and flour  until combined., Drop batter by level teaspoon 3\ apart, or a level tablespoon  (larger cookies 5\ apart, onto prepared cookie sheet. (Bake only 4 or 5 cookies at a time. Bake at 350 degrees for 7-8 min., for smaller cookies and 8-10 min,  for larger cookies., or until cookies are bubbly and a deep golden brown., Cool  cookies on the cookie sheet for 1-2 min., 
or until set. Quickly remove 1 cookie;  roll cookie around a metal cone or the greased handle of a wooden spoon., when  cookie is firm, slide the cookie off the cone or spoon and cool completely on a  wire rack., Repeat with remaining cookies, 1 at a time. (If cookies harden before you can shape them, reheat them in the oven about 1 min., or until softened. If  desired, carefully brush the top edge of each one with melted semisweet  chocolate. (Use a light touch, as the cookies are fragile and will break. Up to 30 min., 
before serving, in a large mixing bowl beat whipping cream, powdered  sugar and espresso powder with an electric  mixer on low speed until stiff peaks  form., Pipe or spoon some of the whipped cream into each cookie. If desired,  sprinkle with grated chocolate.                    - - - - - - - - - - - - - - - - - -  NOTES : To make ahead: Bake, shape and cool cookies as directed., Arrange in a  single layer in a freezer container and freeze for up to 1 month., To serve, thaw frozen cookies for 15 min., 
Prepare whipped cream mixture and fill the cookies as directed ."
3068,Raspberry-Pecan Bars,1545,Nancy Van Ess,1H,0S,1H,1999-09-30T06:01:00Z,Make and share this Raspberry-Pecan Bars recipe from Food.com.,,Bar Cookie,"Dessert, Cookie & Brownie, Raspberries, Berries, Fruit, Nuts, < 60 Mins, For Large Groups, Oven","2, 1, 1/4, 1/4, 12, 1/4, 1/2, 2, 1, 1, 2/3, 2","flour, baking powder, baking soda, salt, unsalted butter, sugar, brown sugar, vanilla, pecans, fresh lemon juice",,,210.9,11.4,4.9,39.3,70.5,25.8,1,13.3,2.2,20,,"Oven rack in center., Oven 325°F., Butter an 11 x 7 baking pan., Stir  together flour, baking powder, baking soda and salt in a bowl., Beat butter in  large bowl until creamy, about 1 minute., Gradually beat in sugars and continue to  beat until light and fluffy, 1-2 minute., Beat in egg yolks and vanilla., With a spoon, stir in dry ingredients., Reserve 3 Tbsp pecans; stir the remaining  pecans into the dough., Stir together jam and lemon juice in small bowl., Press half of the dough, about 1 1/2 cups, evenly in bottom of prepared pan., 
Spread with jam mixture. Crumble remaining dough evenly over top (dough is sticky so  this is a bit of work, but persist. Sprinkle top with reserved 3 Tbsp pecans., Bake 325° for 60 minutes., Cool in pan on wire rack., Cut lengthwise down center and then crosswise into 10 equal widths to make 20 bars."
3069,Strawberry Pecan Cookies,1545,Nancy Van Ess,,0S,0S,1999-09-30T06:01:00Z,Make and share this Strawberry Pecan Cookies recipe from Food.com.,,Drop Cookies,"Dessert, Cookie & Brownie, Strawberry, Berries, Fruit, Nuts, < 15 Mins, For Large Groups, Oven","1, 1 1/2, 2, 3/4, 3, 1, 1/2, 3/4","shortening, sugar, eggs, strawberry puree, flour, salt, baking soda, pecans",1,1,65.2,3.6,0.8,5.4,39.8,7.8,0.3,4,0.8,78,,"In a mixing bowl, cream shortening and sugar., Add eggs, one at a time, beating  well after each addition., Beat in puree just until blended., Combine flour, salt  and baking soda; gradually add to creamed mixture. Stir in pecans and add some  red food coloring if desired., Drop by tablespoonfuls 2\ apart onto greased  cookie sheets., Bake at 350 degrees for 12-15 min., or until edges are lightly  browned., Remove to wire racks to cool., - - - - - - - - - - - - - - - - - -   * Exported from Maste  rCook *
"
3070,Turtle Brownies,1545,Nancy Van Ess,,0S,0S,1999-09-30T06:01:00Z,Make and share this Turtle Brownies recipe from Food.com.,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/70/picr3e6gE.jpg",Bar Cookie,"Dessert, Cookie & Brownie, < 15 Mins, For Large Groups, Oven","4, 3/4, 2, 4, 1, 14, 1/3, 2, 12","butter, margarine, sugar, eggs, flour, heavy cream, pecans, walnuts",5,7,307.2,18.2,7.2,51.9,105.7,36.2,1.8,27.9,3.9,24,,"Oven to 350 degrees., Grease foil-lined 13x0\ baking pan., Microwave chocolate  squares and butter in microwavable bowl on high until butter is melted., Stir  until chocolate is completely melted., Stir sugar into chocolate until well  blended., Mix in eggs., Stir in flour., Spread 1/2 of batter in prepared pan., Bake  25 min., or unt il batter is firm to the touch., Meanwhile, microwave caramels and  cream in microwavable bowl on high 3 min., or until caramels begin to melt. Whisk until smooth., 
Stir in 1 cup nuts., Gently spread caramel mixture over brownie  batter in pan., Sprinkle with chocolate chips, if desired., Pour remaining unbaked brownie batter evenly over caramel mixture; sprinkle with remaining nuts., (Some  caramel mixture may leak through. Bake 30 min., Cool in pan., run knife around  edge of pan to loosen brownies from sides., Lift from pan using foil as handles., Cut into bars."
